word	pos	bin	lfpm10r	nonce_word	incorrect_answers	correct_answers	correct_odds	correct_log_odds	residual	pred
készülék	noun	48	1.925	FALSE	0	21	22	3.091042453358316	-0.28503360159236607	3.376076054950679
kétvonalú	adjective	6	-3.025	FALSE	1	42	21.5	3.068052935133617	1.9831881221309378	1.0848648130026795
kétágú	adjective	27	-0.49	FALSE	2	23	8	2.0794415416798357	-0.15102889229684494	2.230470433976679
kéz	noun	43	1.373	FALSE	1	34	17.5	2.8622008809294686	-0.2411119309321656	3.103312811861631
kócol	verb	11	-2.439	FALSE	0	27	28	3.332204510175204	1.9745764540834765	1.357628056091727
kóser	adjective	33	0.207	FALSE	0	26	27	3.295836866004329	0.738050540320791	2.5577863256835363
kölcsönöz	verb	39	0.897	FALSE	0	31	32	3.4657359027997265	0.5806336854093308	2.8851022173903935
kölönc	noun	14	-1.995	FALSE	25	13	0.5384615384615384	-0.6190392084062235	-2.14032521035138	1.5212860019451555
köménymag	noun	30	-0.164	FALSE	0	39	40	3.6888794541139363	1.2947510742838269	2.394128379830108
könnyelmű	adjective	32	0.019	FALSE	0	27	28	3.332204510175204	0.8289708331094752	2.503233677065727
könyvtár	noun	45	1.564	FALSE	0	36	37	3.6109179126442243	0.3984998035469711	3.212418109097251
köpdös	verb	14	-2.071	FALSE	0	36	37	3.6109179126442243	2.0896319106990684	1.5212860019451555
környezetvédelem	noun	41	1.07	FALSE	0	34	35	3.5553480614894135	0.5611405468633985	2.9942075146260123
körvonalazódik	verb	33	0.232	FALSE	1	29	15	2.70805020110221	0.15026387541867184	2.5577863256835363
köszörűsműhely	noun	2	-3.569	FALSE	3	38	9.75	2.277267285009756	1.410613066478315	0.8666542185314414
kötődik	verb	41	1.137	FALSE	0	29	30	3.4011973816621555	0.40698986703614043	2.9942075146260123
közhely	noun	35	0.426	FALSE	0	30	31	3.4339872044851463	0.7670955815659888	2.6668916229191555
közöny	noun	33	0.222	FALSE	0	38	39	3.6635616461296463	1.1057753204461083	2.5577863256835363
kúpol	verb	15	-1.906	FALSE	15	23	1.5	0.4054651081081644	-1.1703735424548012	1.5758386505629651
küld	verb	43	1.411	FALSE	1	31	16	2.772588722239781	-0.330724089621853	3.103312811861631
különbözik	verb	42	1.256	FALSE	1	37	19	2.9444389791664403	-0.10432118407738422	3.0487601632438217
különszakasz	noun	3	-3.393	FALSE	7	26	3.375	1.2163953243244932	0.2951884571752426	0.9212068671492509
lakotthely	noun	10	-2.472	FALSE	9	28	2.9	1.0647107369924282	-0.23836467048148938	1.3030754074739175
lalláz	verb	4	-3.268	FALSE	26	8	0.3333333333333333	-1.0986122886681098	-2.07437180443517	0.9757595157670604
lapockacsont	noun	18	-1.53	FALSE	1	30	15.5	2.740840023925201	1.0013434275088067	1.7394965964163935
lazúroz	verb	2	-3.569	FALSE	14	19	1.3333333333333333	0.28768207245178085	-0.5789721460796602	0.8666542185314414
lebeg	verb	38	0.717	FALSE	1	27	14	2.6390573296152584	-0.1914922391573278	2.830549568772584
lejmol	verb	14	-2.031	FALSE	14	19	1.3333333333333333	0.28768207245178085	-1.2336039294933752	1.5212860019451555
lendít	verb	29	-0.333	FALSE	0	34	35	3.5553480614894135	1.2157723302771137	2.3395757312122982
lepadlózik	verb	8	-2.724	FALSE	4	34	7	1.9459101490553132	0.7519400388170148	1.1939701102382985
levélnehezék	noun	17	-1.718	FALSE	2	30	10.333333333333334	2.3353749158170367	0.650430968018452	1.6849439477985841
lexikológus	noun	6	-2.967	FALSE	6	27	4	1.3862943611198906	0.3014295481172113	1.0848648130026795
leér	verb	30	-0.214	FALSE	0	45	46	3.828641396489095	1.4345130166589857	2.394128379830108
libling	noun	15	-1.946	FALSE	23	18	0.7916666666666666	-0.2336148511815052	-1.8094535017444706	1.5758386505629651
lik	noun	33	0.236	FALSE	13	15	1.1428571428571428	0.13353139262452257	-2.4242549330590157	2.5577863256835363
lomb	noun	32	0.122	FALSE	1	29	15	2.70805020110221	0.2048165240364814	2.503233677065727
luftballon	noun	16	-1.821	FALSE	3	33	8.5	2.1400661634962708	0.5096748643154956	1.6303912991807747
lukaszt	verb	9	-2.591	FALSE	5	25	4.333333333333333	1.466337068793427	0.2178143099373189	1.248522758856108
lumpenproletariátus	noun	16	-1.845	FALSE	23	8	0.375	-0.9808292530117262	-2.611220552192502	1.6303912991807747
lágyék	noun	26	-0.685	FALSE	3	34	8.75	2.169053700369523	-0.006864084989347933	2.1759177853588696
lánc	noun	40	1.038	FALSE	1	33	17	2.833213344056216	-0.10644152195198917	2.939654866008203
látszik	verb	49	2.055	FALSE	1	24	12.5	2.5257286443082556	-0.9049000592602361	3.4306287035684884
látvány	noun	43	1.38	FALSE	0	39	40	3.6888794541139363	0.5855666422523021	3.103312811861631
léghajózik	verb	5	-3.092	FALSE	2	42	14.333333333333334	2.662587827025453	1.6322756626405832	1.03031216438487
légijármű	noun	32	0.067	FALSE	1	29	15	2.70805020110221	0.2048165240364814	2.503233677065727
léháskodik	verb	4	-3.268	FALSE	9	13	1.4	0.3364722366212129	-0.6392872791458472	0.9757595157670604
lélek	noun	46	1.694	FALSE	0	29	30	3.4011973816621555	0.13422662394709248	3.26697075771506
lényeg	noun	47	1.844	FALSE	0	30	31	3.4339872044851463	0.11246379815227395	3.3215234063328696
lépdegél	verb	11	-2.393	FALSE	10	22	2.090909090909091	0.7375989431307791	-0.6200291129609483	1.357628056091727
lépték	noun	33	0.16	FALSE	2	31	10.666666666666666	2.367123614131617	-0.19066271155192124	2.5577863256835363
létesítmény	noun	44	1.424	FALSE	0	20	21	3.044522437723423	-0.11334302275602073	3.1578654604794414
lícium	noun	20	-1.38	FALSE	5	28	4.833333333333333	1.575536360758419	-0.27306553289359464	1.8486018936520128
madársisak	noun	21	-1.216	FALSE	7	32	4.125	1.4170660197866443	-0.4860885224831789	1.9031545422698222
magmatit	noun	9	-2.666	FALSE	15	12	0.8125	-0.2076393647782445	-1.4561621236343523	1.248522758856108
magnezit	noun	21	-1.207	FALSE	4	28	5.8	1.7578579175523736	-0.14529662471744953	1.9031545422698222
magánnyugdíj	noun	28	-0.405	FALSE	3	30	7.75	2.0476928433652555	-0.2373302392292348	2.285023082594489
majom	noun	37	0.651	FALSE	0	34	35	3.5553480614894135	0.7793511413346369	2.7759969201547747
makranc	noun	6	-3.025	FALSE	8	31	3.5555555555555554	1.2685113254635072	0.18364651246082797	1.0848648130026795
marcangol	verb	22	-1.169	FALSE	1	29	15	2.70805020110221	0.7503430102145774	1.9577071908876318
marketing	noun	46	1.732	FALSE	0	38	39	3.6635616461296463	0.3965908884145833	3.26697075771506
martalóc	noun	23	-1.017	FALSE	10	22	2.090909090909091	0.7375989431307791	-1.2746608963746633	2.0122598395054414
mater	noun	28	-0.43	FALSE	16	20	1.2352941176470589	0.21130909366720696	-2.0737139889272838	2.285023082594489
megalitikus	adjective	26	-0.696	FALSE	17	18	1.0555555555555556	0.05406722127027579	-2.1218505640885956	2.1759177853588696
megfogózik	verb	3	-3.393	FALSE	4	27	5.6	1.7227665977411035	0.801559730591853	0.9212068671492509
megrohad	verb	22	-1.167	FALSE	0	35	36	3.58351893845611	1.625811747568477	1.9577071908876318
megy	verb	50	2.251	FALSE	0	29	30	3.4011973816621555	-0.08398397052414583	3.4851813521862978
megállóhely	noun	33	0.174	FALSE	0	37	38	3.6375861597263857	1.0797998340428476	2.5577863256835363
meleglaboratórium	noun	6	-2.967	FALSE	11	33	2.8333333333333335	1.0414538748281612	-0.04341093817451803	1.0848648130026795
mellényzseb	noun	15	-1.973	FALSE	3	34	8.75	2.169053700369523	0.5932150498065576	1.5758386505629651
merítőkanál	noun	15	-1.921	FALSE	1	36	18.5	2.917770732084279	1.3419320815213134	1.5758386505629651
meztelenkedik	verb	24	-0.893	FALSE	0	42	43	3.7612001156935624	1.6943876275703105	2.066812488123251
mikrorendszer	noun	20	-1.397	FALSE	1	36	18.5	2.917770732084279	1.0691688384322653	1.8486018936520128
mimézis	noun	22	-1.054	FALSE	17	7	0.4444444444444444	-0.8109302162163288	-2.7686374071039617	1.9577071908876318
minimálbér	noun	41	1.095	FALSE	0	26	27	3.295836866004329	0.3016293513783141	2.9942075146260123
misztérium	noun	33	0.139	FALSE	4	35	7.2	1.9740810260220096	-0.5837052996615285	2.5577863256835363
mobil	adjective	45	1.634	FALSE	0	26	27	3.295836866004329	0.08341875690707592	3.212418109097251
moderátor	noun	36	0.557	FALSE	2	26	9	2.1972245773362196	-0.5242196942007474	2.721444271536965
mokkáskanál	noun	32	0.038	FALSE	1	24	12.5	2.5257286443082556	0.022494967242526955	2.503233677065727
mond	verb	46	1.679	FALSE	0	39	40	3.6888794541139363	0.42190869639887324	3.26697075771506
monetarizmus	noun	21	-1.213	FALSE	6	12	1.8571428571428572	0.6190392084062235	-1.2841153338635998	1.9031545422698222
monogenetikus	adjective	16	-1.813	FALSE	5	25	4.333333333333333	1.466337068793427	-0.1640542303873482	1.6303912991807747
mozgalom	noun	43	1.382	FALSE	0	28	29	3.367295829986474	0.26398301812484	3.103312811861631
multinacionális	adjective	40	0.982	FALSE	0	22	23	3.1354942159291497	0.19583934992094434	2.939654866008203
multiplikatív	adjective	25	-0.804	FALSE	11	27	2.3333333333333335	0.8472978603872037	-1.2740672763538579	2.12136513674106
multiregionális	adjective	15	-1.946	FALSE	3	33	8.5	2.1400661634962708	0.5642275129333052	1.5758386505629651
munkálkodik	verb	35	0.449	FALSE	0	33	34	3.5263605246161616	0.8594689016970041	2.6668916229191555
mér	verb	37	0.704	FALSE	2	39	13.333333333333334	2.5902671654458267	-0.18572975470894992	2.7759969201547747
mérgesít	verb	15	-1.984	FALSE	1	47	24	3.1780538303479458	1.6022151797849802	1.5758386505629651
mérsékelődik	verb	9	-2.591	FALSE	2	27	9.333333333333334	2.2335922215070942	0.9850694626509862	1.248522758856108
mítosz	noun	37	0.619	FALSE	0	29	30	3.4011973816621555	0.6252004615073788	2.7759969201547747
mód	noun	46	1.749	FALSE	2	34	11.666666666666666	2.456735772821304	-0.810234984893759	3.26697075771506
módszer	noun	47	1.848	FALSE	0	34	35	3.5553480614894135	0.2338246551565412	3.3215234063328696
móringol	verb	6	-2.967	FALSE	30	5	0.1935483870967742	-1.6422277352570913	-2.7270925482597708	1.0848648130026795
műt	verb	23	-0.938	FALSE	1	40	20.5	3.0204248861443626	1.0081650466389203	2.0122598395054414
nagy	adjective	50	3.145	FALSE	1	19	10	2.302585092994046	-1.1825962591922554	3.4851813521862978
nagybeteg	noun	29	-0.276	FALSE	2	31	10.666666666666666	2.367123614131617	0.027547882919317097	2.3395757312122982
nagydíj	noun	30	-0.12	FALSE	1	29	15	2.70805020110221	0.3139218212721006	2.394128379830108
nagyfejedelem	noun	28	-0.424	FALSE	0	40	41	3.713572066704308	1.4285489841098178	2.285023082594489
nagyméretű	adjective	42	1.183	FALSE	1	26	13.5	2.6026896854443837	-0.44607047779944076	3.0487601632438217
nagyoll	verb	11	-2.408	FALSE	23	17	0.75	-0.2876820724517809	-1.645310128543508	1.357628056091727
nagyszámú	adjective	39	0.902	FALSE	0	18	19	2.9444389791664403	0.05933676177604449	2.8851022173903935
naiv	adjective	39	0.89	FALSE	2	23	8	2.0794415416798357	-0.80566067571056	2.8851022173903935
napkollektor	noun	34	0.312	FALSE	2	28	9.666666666666666	2.268683541318364	-0.3436554329829837	2.6123389743013457
naptár	noun	39	0.927	FALSE	0	34	35	3.5553480614894135	0.6702458440990178	2.8851022173903935
nehéz	adjective	50	2.355	FALSE	2	35	12	2.4849066497880004	-1.000274702398301	3.4851813521862978
nehézsúly	noun	23	-0.97	FALSE	0	22	23	3.1354942159291497	1.1232343764237074	2.0122598395054414
nek	noun	42	1.291	FALSE	26	3	0.14814814814814814	-1.9095425048844386	-4.958302668128263	3.0487601632438217
nemesbít	verb	3	-3.393	FALSE	6	30	4.428571428571429	1.488077055429833	0.5668701882805826	0.9212068671492509
neon	noun	33	0.125	FALSE	2	33	11.333333333333334	2.4277482359480516	-0.13003808973548667	2.5577863256835363
neoprén	noun	31	-0.057	FALSE	9	21	2.2	0.7884573603642703	-1.6602236680836489	2.4486810284479175
nimbus	adjective	8	-2.756	FALSE	5	28	4.833333333333333	1.575536360758419	0.38156625052012044	1.1939701102382985
nincs	verb	50	2.926	FALSE	0	34	35	3.5553480614894135	0.07016670930311222	3.4851813521862978
nomináljövedelem	noun	12	-2.29	FALSE	15	19	1.25	0.22314355131420976	-1.1890371533953272	1.4121807047095367
nukleon	noun	21	-1.266	FALSE	4	26	5.4	1.6863989535702288	-0.21675558869959433	1.9031545422698222
nyakörv	noun	32	0.093	FALSE	1	29	15	2.70805020110221	0.2048165240364814	2.503233677065727
nyelv	noun	49	2.018	FALSE	0	33	34	3.5263605246161616	0.09573182104766986	3.4306287035684884
nyelvcsap	noun	21	-1.237	FALSE	0	33	34	3.5263605246161616	1.6232059823463383	1.9031545422698222
nyelvű	adjective	47	1.811	FALSE	0	30	31	3.4339872044851463	0.11246379815227395	3.3215234063328696
nyeregheveder	noun	2	-3.569	FALSE	4	33	6.8	1.916922612182061	1.05026839365062	0.8666542185314414
nyersarany	noun	10	-2.548	FALSE	4	38	7.8	2.0541237336955462	0.7510483262216286	1.3030754074739175
nyersmodorú	adjective	8	-2.791	FALSE	1	30	15.5	2.740840023925201	1.5468699136869024	1.1939701102382985
nyerít	verb	23	-0.974	FALSE	1	37	19	2.9444389791664403	0.932179139660998	2.0122598395054414
nyálasszájú	adjective	14	-2.071	FALSE	5	31	5.333333333333333	1.6739764335716716	0.15269043162651555	1.5212860019451555
nyújt	verb	49	2.088	FALSE	0	41	42	3.7376696182833684	0.30704091471487666	3.4306287035684884
nyüvök	noun	2	-3.569	FALSE	26	15	0.5925925925925926	-0.5232481437645479	-1.389902362295989	0.8666542185314414
nyüzsgölődik	verb	4	-3.268	FALSE	2	38	13	2.5649493574615367	1.5891898416944767	0.9757595157670604
nyűvődik	verb	3	-3.393	FALSE	7	27	3.5	1.252762968495368	0.3315561013461175	0.9212068671492509
nárcisz	noun	29	-0.25	FALSE	1	26	13.5	2.6026896854443837	0.26311395423208384	2.3395757312122982
népszerű	adjective	47	1.814	FALSE	2	25	8.666666666666666	2.159484249353372	-1.1620391569795	3.3215234063328696
név	noun	48	1.981	FALSE	0	28	29	3.367295829986474	-0.008780224964207987	3.376076054950679
oikosz	adjective	12	-2.247	FALSE	13	12	0.9285714285714286	-0.07410797215372185	-1.4862886768632586	1.4121807047095367
oktalankodik	verb	2	-3.569	FALSE	3	45	11.5	2.4423470353692043	1.5756928168377633	0.8666542185314414
olaj	noun	45	1.54	FALSE	1	27	14	2.6390573296152584	-0.5733607794819947	3.212418109097251
oldalszél	noun	26	-0.669	FALSE	0	32	33	3.4965075614664802	1.320589776107609	2.1759177853588696
olvad	verb	36	0.546	FALSE	0	30	31	3.4339872044851463	0.7125429329481793	2.721444271536965
onogur	adjective	25	-0.778	FALSE	27	3	0.14285714285714285	-1.9459101490553135	-4.0672752857963745	2.12136513674106
optimális	adjective	45	1.571	FALSE	3	36	9.25	2.224623551524334	-0.9877945575729191	3.212418109097251
organizál	verb	13	-2.122	FALSE	2	33	11.333333333333334	2.4277482359480516	0.9610148826207051	1.4667333533273461
orientál	verb	23	-1.018	FALSE	4	34	7	1.9459101490553132	-0.06634969045012909	2.0122598395054414
orr	noun	40	0.982	FALSE	1	32	16.5	2.803360380906535	-0.1362944851016705	2.939654866008203
orront	verb	14	-2.057	FALSE	23	9	0.4166666666666667	-0.8754687373538999	-2.396754739299056	1.5212860019451555
ország	noun	50	2.431	FALSE	0	29	30	3.4011973816621555	-0.08398397052414583	3.4851813521862978
orális	adjective	36	0.569	FALSE	1	20	10.5	2.3513752571634776	-0.37006901437348944	2.721444271536965
oszcillál	verb	22	-1.117	FALSE	9	20	2.1	0.7419373447293773	-1.2157698461582553	1.9577071908876318
osztozik	verb	35	0.364	FALSE	0	34	35	3.5553480614894135	0.888456438570256	2.6668916229191555
ozonizátor	noun	15	-1.941	FALSE	19	6	0.35	-1.0498221244986778	-2.6256607750616436	1.5758386505629651
pallérozódik	verb	21	-1.285	FALSE	12	27	2.1538461538461537	0.7672551527136672	-1.1358993895561562	1.9031545422698222
paláver	noun	17	-1.706	FALSE	22	13	0.6086956521739131	-0.496436886313891	-2.1813808341124754	1.6849439477985841
pamacsol	verb	10	-2.49	FALSE	2	37	12.666666666666666	2.538973871058276	1.2358984635843586	1.3030754074739175
parmezán	noun	33	0.134	FALSE	4	31	6.4	1.8562979903656263	-0.7014883353179119	2.5577863256835363
pauzál	verb	5	-3.092	FALSE	12	28	2.230769230769231	0.8023464725249373	-0.22796569185993226	1.03031216438487
pemetefű	noun	23	-1.051	FALSE	6	16	2.4285714285714284	0.8873031950009027	-1.1249566445045396	2.0122598395054414
pentatonikus	adjective	17	-1.706	FALSE	7	21	2.75	1.0116009116784799	-0.6733430361201048	1.6849439477985841
pereg	verb	32	0.061	FALSE	1	34	17.5	2.8622008809294686	0.35896720386373987	2.503233677065727
perifrázis	noun	8	-2.724	FALSE	21	19	0.9090909090909091	-0.0953101798043249	-1.2892802900426232	1.1939701102382985
periodogram	noun	4	-3.268	FALSE	24	9	0.4	-0.916290731874155	-1.892050247641215	0.9757595157670604
petél	verb	5	-3.092	FALSE	31	15	0.5	-0.6931471805599453	-1.723459344944815	1.03031216438487
piktogram	noun	29	-0.278	FALSE	1	31	16	2.772588722239781	0.43301299102748125	2.3395757312122982
pilinckézik	verb	3	-3.393	FALSE	25	3	0.15384615384615385	-1.8718021769015913	-2.7930090440508426	0.9212068671492509
piláf	noun	21	-1.262	FALSE	21	7	0.36363636363636365	-1.0116009116784799	-2.9147554539483034	1.9031545422698222
piszkosodik	verb	10	-2.528	FALSE	2	34	11.666666666666666	2.456735772821304	1.1536603653473865	1.3030754074739175
pitiáner	adjective	31	-0.054	FALSE	6	26	3.857142857142857	1.349926716949016	-1.0987543114989031	2.4486810284479175
plusz	adjective	47	1.876	FALSE	1	30	15.5	2.740840023925201	-0.5806833824076714	3.3215234063328696
pogány	adjective	39	0.881	FALSE	1	20	10.5	2.3513752571634776	-0.5337269602269181	2.8851022173903935
pohár	noun	43	1.388	FALSE	0	32	33	3.4965075614664802	0.39319474960484607	3.103312811861631
pohárszék	noun	20	-1.364	FALSE	2	18	6.333333333333333	1.8458266904983307	-0.002775203153682876	1.8486018936520128
polcol	verb	4	-3.268	FALSE	3	28	7.25	1.9810014688665833	1.0052419530995234	0.9757595157670604
polipropilén	noun	31	-0.098	FALSE	4	25	5.2	1.6486586255873816	-0.8000224028605373	2.4486810284479175
politúroz	verb	6	-3.025	FALSE	19	17	0.9	-0.10536051565782628	-1.1902253286605056	1.0848648130026795
portalanít	verb	13	-2.18	FALSE	0	29	30	3.4011973816621555	1.9344640283348091	1.4667333533273461
preklasszikus	adjective	20	-1.292	FALSE	9	25	2.6	0.9555114450274363	-0.8930904486245773	1.8486018936520128
presbitérium	noun	31	-0.043	FALSE	6	28	4.142857142857143	1.421385680931161	-1.027295347516758	2.4486810284479175
producer	noun	39	0.884	FALSE	1	33	17	2.833213344056216	-0.0518888733341796	2.8851022173903935
profit	noun	39	0.862	FALSE	0	29	30	3.4011973816621555	0.5160951642717597	2.8851022173903935
proszcénium	noun	17	-1.669	FALSE	28	10	0.3793103448275862	-0.9694005571881036	-2.6543445049866885	1.6849439477985841
prémez	verb	1	-3.87	FALSE	4	23	4.8	1.5686159179138452	0.7565143480002139	0.8121015699136319
puritán	adjective	35	0.459	FALSE	4	27	5.6	1.7227665977411035	-0.944125025178054	2.6668916229191555
pár	noun	42	1.274	FALSE	1	31	16	2.772588722239781	-0.27617144100404334	3.0487601632438217
párnásszék	noun	1	-3.87	FALSE	6	33	4.857142857142857	1.580450375560848	0.7683488056472167	0.8121015699136319
párt	noun	47	1.872	FALSE	2	33	11.333333333333334	2.4277482359480516	-0.8937751703848207	3.3215234063328696
pártol	verb	25	-0.718	FALSE	1	38	19.5	2.970414465569701	0.8490493288286394	2.12136513674106
példakép	noun	34	0.329	FALSE	0	31	32	3.4657359027997265	0.8533969284983788	2.6123389743013457
pénzösszeg	noun	34	0.31	FALSE	0	35	36	3.58351893845611	0.9711799641547623	2.6123389743013457
pók	noun	35	0.405	FALSE	0	31	32	3.4657359027997265	0.798844279880569	2.6668916229191555
pólyáz	verb	1	-3.87	FALSE	1	35	18	2.8903717578961645	2.078270187982533	0.8121015699136319
pörkölődik	verb	18	-1.637	FALSE	0	36	37	3.6109179126442243	1.8714213162278301	1.7394965964163935
püffeszt	verb	1	-3.87	FALSE	10	31	2.909090909090909	1.067840630001356	0.2557390600877247	0.8121015699136319
radikális	adjective	42	1.227	FALSE	1	26	13.5	2.6026896854443837	-0.44607047779944076	3.0487601632438217
rajcsúroz	verb	3	-3.393	FALSE	20	16	0.8095238095238095	-0.2113090936672069	-1.1325159608164574	0.9212068671492509
rajzolódik	verb	35	0.38	FALSE	0	34	35	3.5553480614894135	0.888456438570256	2.6668916229191555
rajzolótű	noun	1	-3.87	FALSE	3	24	6.25	1.8325814637483102	1.0204798938346789	0.8121015699136319
rak	verb	36	0.573	FALSE	0	35	36	3.58351893845611	0.8620746669191429	2.721444271536965
rakódik	verb	32	0.094	FALSE	2	35	12	2.4849066497880004	-0.0183270272777283	2.503233677065727
ravataloz	verb	13	-2.198	FALSE	1	29	15	2.70805020110221	1.2413168477748637	1.4667333533273461
reagál	verb	42	1.189	FALSE	1	39	20	2.995732273553991	-0.05302788968983362	3.0487601632438217
referál	verb	28	-0.432	FALSE	3	26	6.75	1.9095425048844386	-0.3754805777100517	2.285023082594489
reform	noun	39	0.936	FALSE	5	32	5.5	1.7047480922384253	-1.1803541251519705	2.8851022173903935
református	adjective	45	1.55	FALSE	2	34	11.666666666666666	2.456735772821304	-0.7556823362759492	3.212418109097251
rejtőzik	verb	37	0.612	FALSE	0	32	33	3.4965075614664802	0.7205106413117036	2.7759969201547747
rekvizit	noun	15	-1.973	FALSE	25	13	0.5384615384615384	-0.6190392084062235	-2.1948778589691895	1.5758386505629651
remekmű	noun	35	0.388	FALSE	0	26	27	3.295836866004329	0.6289452430851716	2.6668916229191555
remény	noun	42	1.266	FALSE	0	39	40	3.6888794541139363	0.6401192908701118	3.0487601632438217
rendezvény	noun	47	1.826	FALSE	0	35	36	3.58351893845611	0.26199553212323756	3.3215234063328696
rengeteg	noun	12	-2.268	FALSE	2	36	12.333333333333334	2.512305623976115	1.1001249192665778	1.4121807047095367
repedtfazék	noun	17	-1.712	FALSE	2	35	12	2.4849066497880004	0.7999627019894157	1.6849439477985841
reprezentatív	adjective	41	1.074	FALSE	0	21	22	3.091042453358316	0.09683493873230103	2.9942075146260123
repülőgép	noun	41	1.063	FALSE	2	29	10	2.302585092994046	-0.6916224216319691	2.9942075146260123
revelatív	adjective	25	-0.785	FALSE	22	17	0.782608695652174	-0.24512245803298496	-2.3664875947740467	2.12136513674106
rezervál	verb	10	-2.49	FALSE	3	33	8.5	2.1400661634962708	0.8369907560223532	1.3030754074739175
rivaldafény	noun	24	-0.855	FALSE	0	29	30	3.4011973816621555	1.3343848935389035	2.066812488123251
rock	noun	42	1.287	FALSE	2	25	8.666666666666666	2.159484249353372	-0.8892759138904524	3.0487601632438217
rojtoz	verb	4	-3.268	FALSE	7	30	3.875	1.3545456628053103	0.3787861470382502	0.9757595157670604
rom	noun	38	0.75	FALSE	3	32	8.25	2.1102132003465894	-0.7203363684259967	2.830549568772584
rosszlelkű	adjective	16	-1.817	FALSE	0	47	48	3.871201010907891	2.240809711727116	1.6303912991807747
rotor	noun	31	-0.054	FALSE	9	19	2	0.6931471805599453	-1.7555338478879736	2.4486810284479175
rubinvörös	adjective	24	-0.839	FALSE	1	37	19	2.9444389791664403	0.8776264910431884	2.066812488123251
rucaöröm	noun	22	-1.164	FALSE	20	9	0.47619047619047616	-0.7419373447293773	-2.6996445356170105	1.9577071908876318
ruharongy	noun	2	-3.569	FALSE	2	32	11	2.3978952727983707	1.5312410542669297	0.8666542185314414
rák	noun	41	1.13	FALSE	0	34	35	3.5553480614894135	0.5611405468633985	2.9942075146260123
rámáz	verb	4	-3.171	FALSE	19	20	1.05	0.04879016416943205	-0.9269693515976279	0.9757595157670604
ráncosít	verb	15	-1.897	FALSE	0	31	32	3.4657359027997265	1.889897252236761	1.5758386505629651
régész	noun	36	0.538	FALSE	1	37	19	2.9444389791664403	0.2229947076294732	2.721444271536965
rész	noun	49	2.115	FALSE	1	23	12	2.4849066497880004	-0.9457220537804913	3.4306287035684884
részeg	adjective	38	0.778	FALSE	0	37	38	3.6375861597263857	0.8070365909537995	2.830549568772584
